DateTime,Elev_ft,Temp_degF
2000-03-13,994.1576751999999,49.532
2000-03-13,992.3958855999999,49.46
2000-03-13,991.2049551999999,49.370000000000005
2000-03-13,989.9156007999999,49.28
2000-03-13,988.3998711999999,49.244
2000-03-13,986.7463479999999,49.208
2000-03-13,986.1459615999999,49.19
2000-03-13,986.615116,49.172
2000-03-13,984.7319367999999,49.172
2000-03-13,981.7989015999999,49.153999999999996
2000-03-13,978.7280727999998,49.135999999999996
2000-03-13,976.8481744,49.117999999999995
2000-03-13,975.296356,49.1
2000-03-13,973.9052967999999,49.1
2000-03-13,973.2491367999999,49.1
2000-03-13,973.0719735999999,49.082
2000-03-13,973.0129191999999,49.082
2000-03-13,972.5339223999999,49.082
2000-03-13,971.4282927999999,49.082
2000-03-13,970.424368,49.064
2000-03-13,969.6205719999999,49.04600000000001
2000-03-13,968.9545695999999,49.028000000000006
2000-03-13,967.5536679999999,49.028000000000006
2000-03-13,966.1363623999999,49.01
2000-03-13,965.0930679999999,49.01
2000-03-13,964.1252319999999,49.01
2000-03-13,963.5806191999999,49.01
2000-03-13,963.3706479999998,49.01
2000-03-13,963.2853471999999,49.01
2000-03-13,963.2591007999999,48.992000000000004
2000-03-13,963.2295735999999,49.01
2000-03-13,962.0222392,48.992000000000004
2000-03-13,960.6705495999998,48.992000000000004
2000-03-13,959.7519255999999,48.992000000000004
2000-03-13,958.4461671999999,48.974000000000004
2000-03-13,957.3372567999999,48.974000000000004
2000-03-13,956.4186327999998,48.974000000000004
2000-03-13,955.6082751999999,48.974000000000004
2000-03-13,954.5682615999999,48.974000000000004
2000-03-13,953.4626319999999,48.974000000000004
2000-03-13,952.6752399999999,48.974000000000004
2000-03-13,952.3668447999999,48.974000000000004
2000-03-13,952.2421743999998,48.974000000000004
2000-03-13,951.9501831999999,48.974000000000004
2000-03-13,950.4410151999999,48.974000000000004
2000-03-13,948.2986527999999,48.974000000000004
2000-03-13,946.4778087999999,48.974000000000004
2000-03-13,944.7488271999999,48.974000000000004
2000-03-13,943.2691863999999,48.974000000000004
2000-03-13,942.0323247999999,48.974000000000004
2000-03-13,940.7692167999999,48.974000000000004
2000-03-13,938.9122839999999,48.956
2000-03-13,937.2784455999999,48.956
2000-03-13,935.5396215999999,48.938
2000-03-13,933.9353103999999,48.92
2000-03-13,932.2817871999999,48.902
2000-03-13,930.4609431999999,48.866
2000-03-13,928.8074199999999,48.83
2000-03-13,926.4846135999999,48.758
2000-03-13,923.9321511999999,48.686
2000-03-13,921.8750895999999,48.578
2000-03-13,919.5096328,48.47
2000-03-13,917.3377431999999,48.379999999999995
2000-03-13,915.2380311999999,48.290000000000006
2000-03-13,913.2137775999998,48.182
2000-03-13,911.1501543999999,48.128
2000-03-13,909.1816743999999,48.092
2000-03-13,907.2066327999999,48.074
2000-03-13,905.0872359999998,48.074
2000-03-13,902.8989423999999,48.038
2000-03-13,900.8189151999999,48.002
2000-03-13,898.6699911999999,47.966
2000-03-13,896.8753935999999,47.948
2000-03-13,895.1890623999999,47.93
2000-03-13,893.2205823999999,47.894
2000-03-13,891.4161423999999,47.858000000000004
2000-03-13,889.5001551999999,47.822
2000-03-13,887.8269472,47.804
2000-03-13,885.9208024,47.786
2000-03-13,884.1294855999998,47.786
2000-03-13,882.6301599999999,47.768
2000-03-13,880.4779551999999,47.75
2000-03-13,878.5882144,47.714
2000-03-13,876.8821983999999,47.678000000000004
2000-03-13,875.1400935999999,47.66
2000-03-13,873.2044215999999,47.66
2000-03-13,871.3442079999999,47.66
2000-03-13,869.5496103999999,47.641999999999996
2000-03-13,867.7123623999998,47.624
2000-03-13,865.6159311999999,47.588
2000-03-13,863.4538839999999,47.534000000000006
2000-03-13,861.0064071999999,47.498
2000-03-13,858.2341311999999,47.462
2000-03-13,855.5307519999999,47.444
2000-03-13,853.4835327999999,47.408
2000-03-13,851.5905111999999,47.39
2000-03-13,849.5301687999998,47.372
2000-03-13,847.7126056,47.372
2000-03-13,845.8786383999999,47.372
2000-03-13,843.8281384,47.354
2000-03-13,841.8859047999999,47.318
2000-03-13,839.8025968,47.3
2000-03-13,837.568372,47.264
2000-03-13,836.0952927999999,47.246
2000-03-13,835.3538319999999,47.228
2000-03-13,834.6320559999999,47.228
2000-03-13,834.2022711999999,47.21
2000-03-13,833.8315407999999,47.21
2000-03-13,833.5657959999999,47.21
2000-03-13,833.3951943999999,47.21
2000-03-13,832.8932319999999,47.21
2000-03-13,832.2731607999999,47.192
2000-03-13,830.7836775999999,47.192
2000-03-13,829.7206984,47.192
2000-03-13,828.4313439999999,47.192
2000-03-13,826.3644399999998,47.192
2000-03-13,824.0153871999999,47.174
2000-03-13,821.4465207999999,47.174
2000-03-13,818.7464223999998,47.156
2000-03-13,815.7248055999999,47.156
2000-03-13,812.4669711999999,47.138
2000-03-13,809.6454831999998,47.138
2000-03-13,808.0871031999999,47.138
2000-03-13,806.8272759999999,47.138
2000-03-13,805.3476351999999,47.120000000000005
2000-03-13,804.0418767999998,47.120000000000005
2000-03-13,803.0084247999998,47.120000000000005
2000-03-13,801.7289127999999,47.120000000000005
2000-03-13,800.3673807999999,47.120000000000005
2000-03-13,797.7525831999999,47.102000000000004
2000-03-13,795.1377855999999,47.102000000000004
2000-03-13,793.2939759999999,47.102000000000004
2000-03-13,791.8996359999999,47.102000000000004
2000-03-13,790.3182903999999,47.102000000000004
2000-03-13,788.4055839999999,47.102000000000004
2000-03-13,786.8045536,47.102000000000004
2000-03-13,784.9115319999999,47.084
2000-03-13,782.9069631999998,47.084
2000-03-13,781.1058039999998,47.084
2000-03-13,779.3046447999999,47.084
2000-03-13,777.64456,47.066
2000-03-13,775.5907791999998,47.066
2000-03-13,769.6689351999999,47.066
2000-03-13,768.3861423999999,47.048
2000-03-13,766.3225191999999,47.03
2000-03-13,764.1309448,47.012
2000-03-13,761.9426511999999,46.994
2000-03-13,759.1375671999999,46.976
2000-03-13,756.3849759999998,46.94
2000-03-13,753.8029863999999,46.922
2000-03-13,751.4900223999998,46.922
2000-03-13,749.1737775999999,46.903999999999996
2000-03-13,747.0510999999999,46.885999999999996
2000-03-13,745.2335367999999,46.885999999999996
