Date,Wind_msec,AirTemp_degF,AirTemp_degC,SolRad_Wm2,Tdew_degC,SolRad_gridmet_Wm2,Evap_AF,KES_CalcTotalInflow_AF,KES_Accretions_AF,KES_TotalRelease_af,KES_TotalRelease_cfs,KES_Storage_AF,KWK_WaterTemp_degF,KWK_WaterTemp_degC,SPP_Inflow_AF,SPP_InflowTemp_degF,Shasta_Tailwater_Temp_degF,SHA_Outflow_AF,KES_Stage_final_ft
4/27/2020,1.428621795,71.84230769,22.13461538,272.1666667,8.214239415,247.7,7.933884298,19977.52066,984.9090909,19354.71074,9758,21271,52.725,11.51388889,2261.157025,50.12083333,52.00221756,16730.57851,582.98
4/28/2020,2.21798344,75.25826923,24.03237179,301.9583333,11.35276037,324.7,7.933884298,17936.52893,801.3140496,19249.58678,9705,19950,52.50416667,11.3912037,1178.181818,50.37083333,52.65708403,15957.02479,580.74
4/29/2020,1.870631799,73.28576923,22.93653846,225.5,13.26854986,270.1,7.933884298,19053.22314,507.0909091,19366.61157,9764,19628,52.95833333,11.64351852,2261.157025,50.07916667,52.17825599,16284.29752,580.18
4/30/2020,2.351129808,70.71730769,21.50961538,294.2083333,4.60917805,306,7.933884298,20221.4876,681.1157025,19279.33884,9720,20563,52.65833333,11.47685185,3808.264463,49.85,51.94179554,15732.89256,581.79
5/1/2020,1.633992813,66.76019231,19.31121795,308.5416667,4.51393942,338.6,9.917355372,20195.70248,660.1652893,19265.45455,9713,21483,52.25833333,11.25462963,3808.264463,49.775,52.61829166,15726.94215,583.33
5/2/2020,4.317071047,63.26669231,17.37038462,222.5,8.566396009,271.9,7.933884298,19136.52893,733.8760331,19249.58678,9705,21362,52.48333333,11.37962963,3808.264463,49.92916667,52.29287528,14594.38017,583.13
5/3/2020,2.181378205,61.75769231,16.53205128,322,2.280663438,174.8,11.90082645,18507.7686,603.1652893,19313.05785,9737,20545,52.19583333,11.21990741,3748.760331,50.04166667,52.66887096,14156.03306,581.76
5/4/2020,1.385803953,64.58865385,18.10480769,314.9583333,4.426777547,324,9.917355372,19503.47107,593.7768595,19287.27273,9724,20752,52.66666667,11.48148148,3808.264463,50.03333333,52.54430875,15102.14876,582.11
5/5/2020,2.425122863,68.69211538,20.38450855,297.5,6.511976824,319.2,7.933884298,19233.71901,693.9586777,19136.52893,9648,20841,52.7375,11.52083333,3768.595041,50.1625,51.50747209,14770.90909,582.26
5/6/2020,3.775525641,70.09076923,21.16153846,326.3333333,0.163546827,356.7,9.917355372,20116.36364,595.0661157,19263.47107,9712,21684,52.39166667,11.3287037,3312.396694,50.25416667,52.51882823,16208.92562,583.66
5/7/2020,3.838987714,76.10461538,24.5025641,326.7083333,-0.027616167,345.4,9.917355372,18723.96694,370.3801653,19257.52066,9709,21140,52.6125,11.45138889,2221.487603,50.62083333,53.24479114,16131.57025,582.76
5/8/2020,1.251431624,75.46769231,24.14871795,323.75,6.166054369,341.6,11.90082645,18763.63636,363.7438017,19259.50413,9710,20633,53.54583333,11.96990741,2598.347107,50.4625,52.97001229,15802.31405,581.91
5/9/2020,1.590929487,76.45653846,24.69807692,299.0833333,8.670100795,329.3,7.933884298,18969.91736,369.5785124,19243.63636,9702,20352,53.54583333,11.96990741,2261.157025,50.84166667,53.13478947,16339.83471,581.43
5/10/2020,2.521298077,73.09192308,22.82884615,306.4583333,7.843489971,305.7,13.88429752,19100.82645,455.9752066,19233.71901,9697,20205,53.65416667,12.03009259,886.6115702,51.1375,53.45602233,17758.01653,581.18
5/11/2020,2.561709573,58.39633791,14.66463217,81.29166667,7.950127664,141.8,11.90082645,18767.60331,562.6280992,18837.02479,9497,20123,53.61666667,12.00925926,1812.892562,50.9375,52.89674924,16391.40496,581.04
5/12/2020,4.14390531,57.05633733,13.9201874,93.08333333,11.58216805,123.1,1.983471074,18723.96694,567.3636364,18831.07438,9494,20014,52.84583333,11.58101852,2003.305785,50.9125,52.42105304,16153.38843,580.85
5/13/2020,3.208465163,56.90097184,13.83387324,93.16666667,9.784162903,195.5,1.983471074,19200,543.4793388,18837.02479,9497,20375,52.42916667,11.34953704,1870.413223,50.925,52.55199394,16786.1157,581.47
5/14/2020,2.073547314,57.97598077,14.43110043,127.1666667,11.59566576,140.7,7.933884298,19102.80992,404.8760331,18825.12397,9491,20645,52.37083333,11.31712963,2578.512397,50.69583333,52.36276612,16119.66942,581.93
5/15/2020,1.438699252,64.57942308,18.09967949,294.0416667,8.95704186,331.2,7.933884298,18491.90083,392.6198347,18376.8595,9265,20752,52.40833333,11.33796296,3312.396694,50.62083333,52.97188238,14786.77686,582.11
5/16/2020,1.825418956,63.99442308,17.77467949,134.2083333,11.70543995,128.8,5.950413223,17426.77686,430.9256198,17839.33884,8994,20334,52.88333333,11.60185185,3312.396694,50.70416667,52.63475312,13683.96694,581.4
5/17/2020,7.158980159,63.24859341,17.36032967,177.7916667,11.72182971,136.3,5.950413223,18055.53719,524.0082645,17404.95868,8775,20979,52.71666667,11.50925926,3292.561983,50.77916667,52.2439318,14239.33884,582.49
5/18/2020,2.445911764,54.21680563,12.3426698,83.20833333,9.735063823,221.3,1.983471074,16316.03306,646.3884298,16940.82645,8541,20352,52.35416667,11.30787037,3312.396694,50.75416667,51.64838745,12357.02479,581.43
5/19/2020,1.971738019,59.86447802,15.48026557,296.8333333,7.747999583,306.3,3.966942149,16585.78512,442.3057851,16942.80992,8542,19991,52.23333333,11.24074074,2003.305785,51.19583333,52.32097487,14140.16529,580.81
5/20/2020,1.721571103,62.48803571,16.93779762,308.2916667,9.921235549,356.7,3.966942149,17529.91736,448.8347107,16377.52066,8257,21140,52.775,11.54166667,1029.421488,51.33333333,52.76525767,16052.2314,582.76
5/21/2020,2.019313568,69.06788462,20.59326923,328.9583333,8.648185049,344.1,3.966942149,16101.81818,660.8347107,15937.19008,8035,21301,53.24166667,11.80092593,2261.157025,51.3875,51.63139463,13180.16529,583.03
5/22/2020,4.798055556,66.08706731,18.93725962,341.6666667,1.187728888,370.8,9.917355372,15076.36364,477.7933884,15933.22314,8033,20434,53.20416667,11.78009259,2261.157025,51.3875,51.52123169,12337.19008,581.57
5/23/2020,2.964127088,70.34346154,21.30192308,324.75,3.088595418,371.5,9.917355372,16883.30579,552.3471074,15800.33058,7966,21508,52.175,11.20833333,3292.561983,51.05416667,50.90106579,13039.33884,583.37
5/24/2020,2.867179487,76.70230769,24.83461538,293.25,5.811037221,352.9,9.917355372,15780.49587,469.7933884,15685.28926,7908,21593,52.10416667,11.16898148,2598.347107,51.17916667,50.24943074,12712.06612,583.51
5/25/2020,2.837361111,82.82288462,28.2349359,327.9583333,11.49213687,357.9,7.933884298,16185.12397,547.553719,15683.30579,7907,22087,51.7625,10.97916667,3054.545455,51.17083333,50.3660121,12583.1405,584.32
5/26/2020,1.946527778,82.31346154,27.95192308,272.2083333,15.485447,357,7.933884298,15615.86777,504.3636364,15780.49587,7956,21915,51.73333333,10.96296296,3411.570248,51.2,50.37018264,11700.49587,584.04
5/27/2020,1.264559295,83.53884615,28.63269231,327,15.86806619,353.2,11.90082645,17779.83471,722.8677686,17781.81818,8965,21902,51.94166667,11.0787037,3411.570248,51.275,50.52127687,13646.28099,584.02
5/28/2020,1.77332265,84.93211538,29.40673077,325,14.76157319,355.5,11.90082645,18464.13223,506.7520661,18696.19835,9426,21659,51.97083333,11.09490741,2320.661157,51.42916667,50.77576233,15637.68595,583.62
5/29/2020,2.128095053,83.19269231,28.44038462,285.2916667,15.10684919,320.9,9.917355372,18823.1405,547.1735537,19564.95868,9864,20907,51.8,11,2519.008264,51.4125,50.51861414,15756.69421,582.37
5/30/2020,3.211181346,64.00221703,17.77900946,91.22916667,13.26524315,209.5,7.933884298,19791.07438,555.5702479,19759.33884,9962,20931,51.35833333,10.75462963,2122.31405,51.75833333,50.53708138,17113.38843,582.41
5/31/2020,2.093985615,69.12973352,20.62762973,269.75,12.72638768,327.6,7.933884298,20257.19008,392.7768595,19763.30579,9964,21417,50.975,10.54166667,1680,51.73333333,51.02873165,18184.46281,583.22
6/1/2020,1.337494658,74.13903846,23.41057692,301.7916667,12.51380455,331,7.933884298,19358.67769,235.3884298,19908.09917,10037,20859,51.75,10.97222222,2598.347107,51.5375,50.78867283,16524.29752,582.29
6/2/2020,1.943603098,81.13365385,27.29647436,332,12.29671941,358,0,21514.71074,718.9173554,20806.61157,10490,21568,51.8125,11.00694444,2757.024793,51.62916667,51.00856233,18039.66942,583.47
6/3/2020,1.727227564,82.71673077,28.17596154,310.4166667,14.44944514,335.5,15.8677686,20118.34711,768.4380165,20842.31405,10508,20829,52.05416667,11.1412037,3510.743802,51.83333333,51.05017569,15840,582.24
6/4/2020,2.144338821,83.88903846,28.82724359,331.4583333,13.37742236,333.8,13.88429752,21235.04132,933.2561983,20856.19835,10515,21193,52.2,11.22222222,3649.586777,51.8125,51.24181427,16651.23967,582.85
6/5/2020,3.746235043,76.36307692,24.64615385,289.8333333,12.21315724,324.2,9.917355372,21381.81818,642.1239669,20594.38017,10383,21970,52.15833333,11.19907407,2876.033058,51.92083333,51.49481492,17863.1405,584.13
6/6/2020,3.746235043,64.46621154,18.03678419,339.6666667,5.084684531,316.8,11.90082645,20033.05785,805.9752066,20538.84298,10355,21453,52.075,11.15277778,3312.396694,52.05416667,50.80082797,15915.3719,583.28
6/7/2020,2.970669678,60.26288462,15.70160256,314.4583333,3.200682207,245.7,11.90082645,20068.76033,858.7438017,20548.76033,10360,20961,51.93333333,11.07407407,3808.264463,52.19583333,51.44501938,15401.65289,582.46
6/8/2020,2.620552885,66.56288462,19.20160256,347.2916667,2.163207111,318.7,3.966942149,21155.70248,763.6942149,20544.79339,10358,21568,51.7875,10.99305556,3570.247934,52.26666667,51.5579767,16821.81818,583.47
6/9/2020,1.439358246,73.70513986,23.16952214,315.625,8.482410289,331.3,5.950413223,21080.33058,666.8760331,20542.80992,10357,22100,52.3375,11.29861111,3074.380165,52.35,51.65502077,17339.50413,584.34
6/10/2020,1.67639593,79.51365385,26.39647436,314.2083333,10.97831262,228,9.917355372,21127.93388,631.5454545,20661.81818,10417,22557,52.38333333,11.32407407,2895.867769,52.38333333,50.59889534,17601.32231,585.08
6/11/2020,2.62389156,78.83,26.01666667,276,10.22723625,324.3,11.90082645,20774.87603,397.2975207,21770.57851,10976,21550,51.97916667,11.09953704,3114.049587,52.50416667,50.52449721,17264.13223,583.44
6/12/2020,3.220231227,69.63421703,20.90789835,244.7083333,10.82684251,309.1,9.917355372,22528.26446,571.3140496,22869.42149,11530,21199,51.4375,10.79861111,3352.066116,52.64166667,50.27860675,18604.95868,582.86
6/13/2020,4.244760379,65.01837912,18.34354396,233.25,9.577794754,173.2,9.917355372,23139.17355,641.4297521,23637.02479,11917,20692,51.1,10.61111111,2439.669421,52.86666667,50.51561465,20058.84298,582.01
6/14/2020,1.913952991,73.13115385,22.85064103,327.9166667,9.806417678,342.8,5.950413223,24466.1157,872.661157,23748.09917,11973,21404,51.4125,10.78472222,2082.644628,52.7875,50.92097778,21510.7438,583.2
6/15/2020,1.964806802,70.39076923,21.32820513,142.625,9.361030417,297.9,15.8677686,24741.81818,912.2727273,23900.82645,12050,22229,51.775,10.98611111,3292.561983,52.86666667,50.85523984,20536.8595,584.55
6/16/2020,3.429863782,69.58003497,20.8777972,346.4166667,4.334960667,370.8,3.966942149,23472.39669,82.89256198,23758.01653,11978,21939,51.625,10.90277778,3252.892562,52.975,50.8246495,20136.19835,584.08
6/17/2020,6.870608974,75.25307692,24.02948718,352.7083333,3.508747116,366.2,9.917355372,22825.78512,386.9090909,23520,11858,21235,51.92083333,11.06712963,2975.206612,53.1,51.08237987,19463.80165,582.92
6/18/2020,4.422295794,83.35480769,28.53044872,348.5416667,5.385549241,367.9,13.88429752,22865.45455,439.4710744,23674.71074,11936,20411,52.25833333,11.25462963,3272.727273,53.1,50.16901693,19152.39669,581.53
6/19/2020,2.084379371,83.96519231,28.86955128,341,8.099043916,362,9.917355372,23516.03306,149.6942149,23754.04959,11976,20164,51.57916667,10.87731481,3074.380165,53.12916667,50.07872793,20292.89256,581.11
6/20/2020,2.111711101,83.23826923,28.46570513,337.25,11.84908613,352.6,13.88429752,23690.57851,226.892562,23583.47107,11890,20258,51.525,10.84722222,2538.842975,53.375,50.22847234,20925.61983,581.27
6/21/2020,2.044679487,85.85461538,29.91923077,339.25,11.75783234,349.6,13.88429752,24803.30579,400.8347107,23448.59504,11822,21599,51.75,10.97222222,1614.545455,53.90833333,50.42809953,22788.09917,583.52
6/22/2020,2.923568376,90.56288462,32.5349359,341.0833333,12.68605371,363,15.8677686,24517.68595,541.9669421,23724.29752,11961,22377,51.81666667,11.00925926,2142.14876,53.85416667,50.41129364,21834.04959,584.79
6/23/2020,2.349703526,89.66346154,32.03525641,333.2083333,16.33600965,356.8,11.90082645,23890.90909,497.6280992,23785.78512,11992,22470,51.95833333,11.08796296,2856.198347,53.47083333,50.41638483,20536.8595,584.94
6/24/2020,1.519116809,89.76096154,32.08942308,290.4583333,16.80010321,358.3,13.88429752,23319.66942,541.9338843,23732.2314,11965,22044,52.01666667,11.12037037,3490.909091,53.52916667,50.581701,19287.27273,584.25
6/25/2020,3.156580031,92.88015385,33.82230769,341.4583333,10.83277286,363.6,11.90082645,24049.58678,508.0330579,23765.95041,11982,22316,52.1375,11.1875,3292.561983,53.60833333,50.59948188,20249.2562,584.69
6/26/2020,1.927019231,93.48096154,34.15608974,339,12.76849572,363.9,15.8677686,24595.04132,636.5454545,24357.02479,12280,22538,52.2125,11.22916667,3114.049587,53.60833333,50.57094819,20844.29752,585.05
6/27/2020,2.917629176,87.15211538,30.6400641,322.25,15.77592414,350.6,13.88429752,25077.02479,776.0413223,24402.64463,12303,23199,52.11666667,11.17592593,2955.371901,53.7625,50.83322125,21346.1157,586.1
6/28/2020,5.377342415,77.42057692,25.23365385,347.2083333,7.000318888,356.8,15.8677686,23281.98347,485.1322314,24444.29752,12324,22020,52.28333333,11.26851852,2102.479339,54.20833333,51.00197029,20693.55372,584.21
6/29/2020,3.942594373,76.94980769,24.97211538,343.1666667,5.323659098,366.8,15.8677686,25723.63636,774.3636364,24650.57851,12428,23078,52.3,11.27777778,3034.710744,53.80833333,50.79315609,21915.3719,585.91
6/30/2020,3.065134615,81.19365385,27.32980769,347.7916667,5.019558106,367.2,13.88429752,24238.01653,575.6446281,24531.57025,12368,22771,52.13333333,11.18518519,3074.380165,53.82916667,50.90683851,20588.42975,585.42
7/1/2020,2.907432741,81.56346154,27.53525641,338.1666667,7.617079685,370.7,11.90082645,24668.42975,800.5454545,24749.75207,12478,22677,52.33333333,11.2962963,3034.710744,53.90416667,51.26161768,20832.39669,585.27
7/2/2020,3.922662685,82.95725962,28.30958868,333.625,5.489174323,371.4,15.8677686,24051.57025,634.4876033,24662.47934,12434,22050,52.5625,11.42361111,2757.024793,53.9625,51.22694147,20659.83471,584.26
7/3/2020,2.034017094,77.92653846,25.51474359,333.0833333,8.718044784,368.6,13.88429752,24273.71901,598.2561983,24710.08264,12458,21599,52.57083333,11.42824074,3133.884298,54.0125,51.33313364,20540.82645,583.52
7/4/2020,1.842655449,82.08903846,27.82724359,338.5833333,6.188846146,370.8,11.90082645,24553.38843,575.7355372,24718.01653,12462,21423,52.69166667,11.49537037,2717.355372,54.1375,51.57312287,21260.82645,583.23
7/5/2020,1.86663141,83.41596154,28.56442308,342.2083333,4.855446441,373.4,13.88429752,25178.18182,839.9917355,24686.28099,12446,21902,52.91666667,11.62037037,3133.884298,54.14583333,51.50563051,21205.28926,584.02
7/6/2020,2.799626068,81.16423077,27.31346154,338.7083333,6.00994835,368.8,13.88429752,23746.1157,770.2809917,24608.92562,12407,21026,52.87916667,11.59953704,3272.727273,54.21666667,51.16053255,19703.80165,582.57
7/7/2020,2.617265783,80.80284615,27.11269231,341.0833333,4.562358484,370.1,15.8677686,26044.95868,712.661157,24517.68595,12361,22538,52.55,11.41666667,2697.520661,54.42916667,51.33657303,22635.3719,585.05
7/8/2020,3.40303176,84.71974213,29.28874563,337.2916667,6.978879382,368.5,13.88429752,24053.55372,711.9008264,24539.50413,12372,22038,52.68333333,11.49074074,2201.652893,54.42083333,51.45300868,21139.83471,584.24
7/9/2020,2.442805216,84.99038462,29.43910256,320.625,9.433535133,366.2,13.88429752,24585.12397,346.3471074,24422.47934,12313,22186,52.85416667,11.58564815,3153.719008,54.45,51.41384489,21084.29752,584.48
7/10/2020,2.142829983,85.74153846,29.85641026,337.7916667,8.412851313,367.1,13.88429752,24813.22314,765.5206612,24571.23967,12388,22414,52.94583333,11.63657407,3213.22314,54.51666667,51.58358495,20834.38017,584.85
7/11/2020,2.304340278,86.77480769,30.43044872,339.7916667,8.346324224,365.6,13.88429752,24902.47934,846.5454545,24456.19835,12330,22846,53.12916667,11.73842593,3312.396694,54.6625,51.55615046,20743.1405,585.54
7/12/2020,2.522083333,87.47288462,30.81826923,339.625,7.019726369,368.4,15.8677686,23690.57851,658.5206612,24513.71901,12359,22007,53.09166667,11.71759259,3451.239669,54.70416667,51.36833501,19580.82645,584.19
7/13/2020,3.035208333,88.12653846,31.18141026,331.9166667,9.545865001,359.8,15.8677686,25342.80992,631.5702479,24507.7686,12356,22827,52.9375,11.63194444,2935.53719,54.8125,51.57726376,21776.52893,585.51
7/14/2020,1.93710203,87.04653846,30.58141026,327.5416667,10.91161802,360.9,15.8677686,24212.2314,677.7107438,24632.72727,12419,22390,53.125,11.73611111,2915.702479,54.82083333,51.80381904,20618.18182,584.81
7/15/2020,2.763076923,90.31711538,32.39839744,331.4583333,10.93036675,360.1,15.8677686,24517.68595,810.5785124,24581.15702,12393,22310,53.22916667,11.79398148,2459.504132,54.9,51.89095546,21246.94215,584.68
7/16/2020,2.570178953,86.740625,30.41145833,324.125,15.62980859,359.3,15.8677686,24666.44628,638.0661157,24723.96694,12465,22236,53.27916667,11.82175926,2082.644628,55.17916667,51.40409218,21945.12397,584.56
7/17/2020,2.447263112,85.44269231,29.69038462,318.7916667,14.06135468,357.2,15.8677686,24912.39669,550.2479339,24557.35537,12381,22576,53.02083333,11.67824074,2816.528926,55.02083333,51.24974082,21546.44628,585.11
7/18/2020,1.565587607,85.92730769,29.95961538,318.0416667,13.54967766,354.2,15.8677686,24501.81818,1010.595041,24602.97521,12404,22458,52.85416667,11.58564815,2895.867769,55.15416667,51.43672485,20594.38017,584.92
7/19/2020,2.256068376,89.06173077,31.70096154,318.2083333,13.34673312,357.8,15.8677686,25160.33058,799.6694215,24624.79339,12415,22978,53.03333333,11.68518519,3570.247934,55.18333333,51.32008119,20790.7438,585.75
7/20/2020,2.519924364,85.71016827,29.83898237,314.5833333,14.83882464,354.8,15.8677686,24152.72727,616.8016529,24743.80165,12475,22371,53.0125,11.67361111,3252.892562,55.24583333,51.2461104,20282.97521,584.78
7/21/2020,2.564155012,84.22076923,29.01153846,284.6666667,16.09833032,352.2,13.88429752,24668.42975,1016.024793,24716.03306,12461,22310,52.94166667,11.63425926,3014.876033,55.32916667,51.49576791,20638.01653,584.68
7/22/2020,1.792553419,82.07692308,27.82051282,247.4166667,12.80181272,334.3,13.88429752,24406.61157,643.5206612,23807.60331,12003,22896,53.07916667,11.71064815,3133.884298,55.39166667,51.48984451,20630.08264,585.62
7/23/2020,2.297979604,82.39884615,27.99935897,306.7916667,11.88138291,328.9,13.88429752,23333.55372,349.4545455,23276.03306,11735,22940,52.95833333,11.64351852,3153.719008,55.45833333,51.11233143,19830.7438,585.69
7/24/2020,2.373941239,85.00019231,29.44455128,302.875,12.68252893,351.3,11.90082645,22288.26446,720.231405,22728.59504,11459,22488,52.90833333,11.61574074,3213.22314,55.50833333,51.16965127,18355.04132,584.97
7/25/2020,1.809754031,84.85134615,29.36185897,314.875,12.89947174,349.8,15.8677686,23170.90909,582.5454545,22746.44628,11468,22896,52.9125,11.61805556,3193.38843,55.6125,51.09645206,19394.38017,585.62
7/26/2020,2.114148699,87.62980769,30.90544872,292.1666667,12.0526649,347.2,15.8677686,22189.09091,725.2727273,22734.54545,11462,22334,52.925,11.625,3114.049587,55.69166667,51.26719245,18349.09091,584.72
7/27/2020,2.693418803,87.83980769,31.02211538,286.7083333,12.62217931,344,15.8677686,23036.03306,730.2479339,22740.49587,11465,22614,52.98333333,11.65740741,2697.520661,55.77916667,51.3876438,19608.59504,585.17
7/28/2020,2.186939103,88.84653846,31.58141026,306.5833333,13.20838662,345.4,13.88429752,22399.33884,893.3884298,22286.28099,11236,22714,53.05,11.69444444,2181.818182,56.175,51.16011758,19324.95868,585.33
7/29/2020,2.684514375,86.71611888,30.39784382,319.625,10.20256834,346.3,13.88429752,21199.33884,762.4793388,21806.28099,10994,22094,53.125,11.73611111,3114.049587,55.88333333,50.67899055,17323.63636,584.33
7/30/2020,2.4676537,84.18269231,28.99038462,319.0833333,7.313175146,349.4,15.8677686,22131.57025,1130.454545,21770.57851,10976,22439,52.5625,11.42361111,3292.561983,56.00416667,50.76757946,17708.42975,584.89
7/31/2020,1.875774573,84.28653846,29.04807692,320.4583333,5.426290689,348.8,15.8677686,22183.1405,1270.231405,21830.08264,11006,22777,52.4625,11.36805556,3193.38843,56.05,50.83075697,17720.33058,585.43
8/1/2020,1.765176282,84.03961538,28.91089744,311.875,5.021764069,338.9,13.88429752,22177.19008,1104.578512,21949.09091,11066,22991,52.475,11.375,2915.702479,56.12083333,50.82793639,18156.69421,585.77
8/2/2020,2.229332022,84.44865385,29.13814103,305.25,8.768010194,324.8,13.88429752,21957.02479,1341.033058,22038.34711,11111,22896,52.47083333,11.37268519,3114.049587,56.21666667,51.04901008,17502.14876,585.62
8/3/2020,1.717276175,85.69076923,29.82820513,306.2083333,10.45850065,331.6,13.88429752,22228.76033,1364.099174,22038.34711,11111,23072,52.64583333,11.46990741,3074.380165,56.225,51.22299488,17789.75207,585.9
8/4/2020,2.43708649,84.93100962,29.40611645,300.9166667,11.49297461,329.6,11.90082645,21609.91736,1309.636364,22012.56198,11098,22658,52.85833333,11.58796296,2955.371901,56.19166667,51.27512231,17345.45455,585.24
8/5/2020,3.257689394,80.36865385,26.87147436,298.6666667,13.34780414,326.7,15.8677686,22355.70248,1530.801653,22032.39669,11108,22965,52.69166667,11.49537037,2578.512397,56.3,51.24499396,18245.95041,585.73
8/6/2020,2.640667735,78.21038462,25.6724359,289.625,13.76879293,326.3,13.88429752,21960.99174,1470.07438,22028.42975,11106,22884,52.92916667,11.62731481,2995.041322,56.3375,50.59182329,17496.19835,585.6
8/7/2020,3.171431624,85.41326923,29.67403846,297.7916667,11.97251992,324.8,13.88429752,21246.94215,1126.371901,21621.81818,10901,22495,52.74166667,11.52314815,3352.066116,56.45833333,50.28403052,16768.26446,584.98
8/8/2020,2.443691774,86.83375,30.46319444,298.625,12.0173057,325.4,13.88429752,21213.22314,1131.661157,20947.43802,10561,22746,52.20833333,11.22685185,3054.545455,56.44583333,50.48283078,17026.1157,585.38
8/9/2020,2.14694323,90.17576923,32.31987179,295.7083333,12.37995282,323,15.8677686,20826.44628,973.7272727,20949.42149,10562,22607,52.35833333,11.31018519,3054.545455,56.53333333,50.56800434,16798.01653,585.16
8/10/2020,2.823062678,91.34115385,32.96730769,279.2916667,12.48090508,320.8,13.88429752,21457.19008,657.8099174,20927.60331,10551,23122,52.48333333,11.37962963,3550.413223,56.62083333,50.54627801,17248.26446,585.98
8/11/2020,2.979294872,84.68923077,29.27179487,281.125,14.20689741,318.9,15.8677686,19660.16529,690.3471074,20352.39669,10261,22414,52.49583333,11.38657407,3649.586777,56.70416667,50.4899244,15320.33058,584.85
8/12/2020,2.336754808,82.70634615,28.17019231,274.0416667,11.9861006,320.9,13.88429752,19320.99174,405.1735537,20201.65289,10185,21520,52.69583333,11.49768519,2677.68595,56.7125,50.59924573,16238.67769,583.39
8/13/2020,2.240128205,85.52152098,29.73417832,262.5833333,8.481281345,319.9,11.90082645,20806.61157,1065.950413,20455.53719,10313,21860,52.025,11.125,1914.049587,57.11666667,50.22160118,17827.43802,583.95
8/14/2020,1.86920406,90.15096154,32.30608974,262.5833333,8.170027903,264.3,0,20909.75207,1115.22314,20368.26446,10269,22402,52.14166667,11.18981481,3252.892562,56.8875,50.30224013,16542.14876,584.83
8/15/2020,2.225018454,92.14942308,33.41634615,284.1666667,12.04793637,292.5,11.90082645,19412.2314,1212.512397,20046.94215,10107,21756,52.30416667,11.28009259,3669.421488,56.9125,50.40899278,14530.90909,583.78
8/16/2020,1.900345696,88.14322802,31.19068223,179.75,13.64819906,246.8,13.88429752,20560.66116,1346.115702,19906.1157,10036,22396,52.24166667,11.24537037,3352.066116,57.12916667,50.13840972,15861.81818,584.82
8/17/2020,2.856664167,83.55819196,28.64343998,60.83333333,15.91061141,254.2,7.933884298,19693.8843,1237.710744,19802.97521,9984,22279,51.9,11.05555556,3054.545455,57.19166667,49.89946758,15401.65289,584.63
8/18/2020,1.839245078,91.65158816,33.1397712,252.0833333,13.42528085,282.8,5.950413223,20501.15702,1093.033058,19878.34711,10022,22896,51.9,11.05555556,3133.884298,57.32083333,49.87400558,16274.38017,585.62
8/19/2020,1.858988668,85.18821154,29.54900641,194.9583333,6.644423231,294.5,13.88429752,18023.80165,1114.082645,19765.28926,9965,21140,51.9,11.05555556,2697.520661,57.29583333,50.16112198,14211.57025,582.76
8/20/2020,1.494176969,79.16401099,26.20222833,200.0833333,6.741724649,308,11.90082645,19100.82645,680.0413223,18763.63636,9460,21465,51.925,11.06944444,2657.85124,57.22916667,50.04495219,15762.64463,583.3
8/21/2020,1.271451618,76.22311538,24.56839744,179.875,8.52467665,305,11.90082645,19634.38017,828.4049587,18384.79339,9269,22702,51.93333333,11.07407407,2558.677686,57.12083333,50.27603833,16246.61157,585.31
8/22/2020,0.816215659,79.7769478,26.54274878,177.5416667,11.52361001,303.6,11.90082645,17488.26446,919.8347107,17775.86777,8962,22402,52.09583333,11.16435185,2558.677686,57.05416667,50.43315897,14009.2562,584.83
8/23/2020,1.519458181,82.39674451,27.99819139,204.4583333,11.64826469,289.8,7.933884298,17605.28926,962.7933884,17980.16529,9065,22020,52.32916667,11.29398148,3252.892562,57.07916667,50.41505236,13390.41322,584.21
8/24/2020,1.341204594,83.16557692,28.42532051,191.1666667,10.98569221,286.4,9.917355372,17422.80992,1121.371901,17327.60331,8736,22106,52.42083333,11.34490741,3510.743802,57.0625,50.33425119,12791.40496,584.35
8/25/2020,1.080989393,80.95777473,27.19876374,165.6666667,13.20728549,289.9,5.950413223,16659.17355,785.4545455,16893.22314,8517,21866,52.25833333,11.25462963,3411.570248,57.00416667,50.18940171,12462.14876,583.96
8/26/2020,0.691771978,80.62979396,27.0165522,171.125,14.76113388,290.8,5.950413223,15937.19008,805.0413223,16440.99174,8289,21356,52.3125,11.28472222,3094.214876,56.82916667,50.20111793,12037.68595,583.12
8/27/2020,1.339853653,82.70803571,28.17113095,235.5833333,13.34873167,295.1,7.933884298,16101.81818,767.2727273,15893.55372,8013,21556,52.35,11.30555556,3014.876033,56.85833333,50.39913482,12319.33884,583.45
8/28/2020,2.384182692,85.53211538,29.7400641,247.5416667,10.93910501,293.8,9.917355372,15935.20661,866.9669421,15542.47934,7836,21939,52.55,11.41666667,3054.545455,56.9875,50.03860023,12013.8843,584.08
8/29/2020,1.878333333,81.62807692,27.57115385,207.9583333,13.63460379,293.1,9.917355372,15207.27273,743.8016529,15677.35537,7904,21459,52.6,11.44444444,3133.884298,56.8,50.13683063,11329.58678,583.29
8/30/2020,2.105326098,84.04507692,28.91393162,255.2083333,9.056998509,291.7,11.90082645,15744.79339,775.446281,15623.80165,7877,21568,52.7125,11.50694444,2479.338843,56.61666667,50.08965613,12489.91736,583.47
