Date,Wind_msec,AirTemp_degF,SolRad_Wm2,Storage_AF,Tdew_degC,KES_AddlInflow_AF,KES_Outflow_af,KES_Storage_AF,OutflowTemp_degF,SPP_Inflow_AF,SPP_InflowTemp_degF,SHD_OutflowTemp_degF,SHA_Outflow_AF
3/21/2011,2.3,43.268,194.67,22094,2.91,-5315.677651,85681.98347,22094,47.61666667,3748.760331,47.14583333,47.97916667,84797.2275
3/22/2011,3.61,42.782,189.27,19887,2.94,-5071.00436,91735.53719,19887,47.56666667,3828.099174,47.19583333,47.39166667,90817.64854
3/23/2011,7.36,44.762,144.86,19417,4.87,-3380.210523,74850.24793,19417,47.74166667,3629.752066,47.1,47.97083333,73198.3733
3/24/2011,8.9,41.54,149.04,17146,2.93,-4248.877432,40248.59504,17146,47.6125,3709.090909,46.50833333,47.1875,34608.1399
3/25/2011,7.29,39.056,80.05,19355,1.61,4140.364232,50116.36364,19355,47.41666667,3847.933884,45.95,47.25416667,49854.96999
3/26/2011,6.1,40.82,123.74,19887,2.14,-3054.540238,78543.47107,19887,47.5625,3907.438017,46.91666667,48.475,74040.32165
3/27/2011,3.83,39.686,81.02,19674,2.03,382.7114079,75205.28926,19674,47.6125,3986.77686,47.04583333,48.1375,72994.54054
3/28/2011,0.72,46.076,280.08,20112,2.93,-1338.028143,80709.42149,20112,47.64583333,4026.446281,46.98333333,47.57083333,77365.38723
3/29/2011,0.56,50.054,107.7,19795,3.97,-999.4120234,94484.6281,19795,47.72916667,4006.61157,47.1875,47.43333333,92518.35619
3/30/2011,3.14,57.47,267.24,19097,7.5,-2738.339661,90648.59504,19097,47.97083333,4006.61157,47.675,47.66666667,89416.03568
3/31/2011,3.53,59.594,291.7,18912,7.13,-2959.052209,89464.46281,18912,48.275,3986.77686,48.1375,47.99166667,88925.71634
4/1/2011,1.57,62.798,272.64,18367,9.33,-3993.03039,83775.86777,18367,48.45833333,4006.61157,48.29166667,48.13333333,86016.02129
4/2/2011,5.34,54.554,288.23,18664,4.05,-5949.765092,73775.20661,18664,48.64583333,3986.77686,48.81666667,48.64583333,72946.90952
4/3/2011,4.29,47.03,297.58,19824,-0.07,-1998.479768,64131.57025,19824,49.01666667,3808.264463,48.53333333,48.72083333,63180.44873
4/4/2011,2.2,55.292,276.27,20118,5.02,-2563.142945,54503.80165,20118,49.0125,3709.090909,48.375,48.55,52725.4395
4/5/2011,3.44,56.642,247.85,19933,6.58,-2115.728756,46262.47934,19933,48.83333333,2836.363636,48.8,48.47916667,45234.06045
4/6/2011,3.45,49.532,294.92,19434,1.64,-2306.944748,39722.97521,19434,48.9375,3114.049587,49.22083333,48.43333333,38413.71843
4/7/2011,2.87,42.332,203.91,20188,-1.72,-1050.79281,34637.35537,20188,48.4,2538.842975,48.925,48.06666667,35431.87639
4/8/2011,3.5,42.026,289.32,19605,-2.12,-3916.363993,28163.30579,19605,48.425,2995.041322,49.14166667,48.55416667,26620.83786
4/9/2011,1.87,45.842,195.07,19933,-0.71,-1124.573397,26647.93388,19933,49.08333333,2638.016529,47.9,48.8,24963.55849
4/10/2011,3.74,49.118,239.81,20170,3.86,-716.6411346,25586.77686,20170,49.2125,2558.677686,48.08333333,48.7,22235.98205
4/11/2011,1.54,50.198,220.75,20411,4.56,1033.117124,22143.47107,20411,49.14583333,2280.991736,48.81666667,48.575,18571.89567
4/12/2011,2.63,51.53,298.39,20305,4.17,1184.583669,19166.28099,20305,49.175,2102.479339,49.07916667,48.925,16076.17023
4/13/2011,3.73,48.272,229.16,22384,3,3066.631423,16347.7686,22384,49.66666667,2300.826446,48.8,48.51666667,15058.40738
4/14/2011,2.57,47.156,227.5,22199,1.66,-1196.465231,14066.77686,22199,49.17916667,2538.842975,49.4875,48.70833333,10436.79737
4/15/2011,2.15,48.776,92.57,22396,7.26,1288.136514,12416.52893,22396,49.17083333,2538.842975,49.125,49.19583333,9246.021833
4/16/2011,0.93,54.68,118.36,22050,11.43,285.6641174,12275.70248,22050,49.57916667,2161.983471,49.64583333,49.875,9274.040081
4/17/2011,2.31,59.162,154.34,21958,12.36,747.6789273,12224.13223,21958,50.2375,99.17355372,49.71666667,49.4125,11572.23687
4/18/2011,3.55,54.896,188.46,21946,9.96,540.7218077,12119.00826,21946,50.65,1201.983471,49.1125,48.75,10288.30066
4/19/2011,2.56,55.094,293.71,22069,7.73,751.7241334,11982.14876,22069,50.28333333,2638.016529,49.2125,49.79166667,8747.997475
4/20/2011,4.63,51.206,147.45,22821,7.79,1348.134756,11857.19008,22821,50.0375,2360.330579,49.34166667,49.94166667,9374.905773
4/21/2011,2.31,51.8,309.33,22371,4.67,-328.0462689,11744.13223,22371,50.45,2340.495868,49.3,50.3125,8555.37202
4/22/2011,2.46,51.944,300.99,22223,3.69,700.2643436,11531.90083,22223,50.72916667,1239.669421,50.37083333,50.35833333,9666.996008
4/23/2011,2.7,49.55,156.79,21787,7.05,189.235397,11565.61983,21787,51.29583333,245.9504132,49.89583333,50.02083333,10516.64938
4/24/2011,3.19,52.304,250.77,21720,7.55,736.0200415,11611.23967,21720,51.5125,247.9338843,50.58333333,49.47916667,11072.11114
4/25/2011,5.3,52.394,222.09,22118,6.19,689.1946451,11589.42149,22118,51.23333333,93.2231405,51.66666667,48.51666667,11743.14818
4/26/2011,2.28,50.504,322.41,21921,2.01,-443.9498329,11652.89256,21921,50.37083333,99.17355372,49.63333333,49.45,11788.67784
4/27/2011,2.28,54.608,334.94,21514,4.46,-641.9588317,11658.84298,21514,49.92083333,160.661157,49.55833333,49.99583333,11072.11114
4/28/2011,3.47,52.808,289.66,22124,3.87,1036.070678,11599.33884,22124,51.075,99.17355372,49.79583333,49.73333333,12568.98604
4/29/2011,4.34,46.328,333.51,22488,-0.45,-704.8207507,11815.53719,22488,51.20833333,2578.512397,49.6625,50.19583333,9393.117634
4/30/2011,3.72,49.874,355.73,22620,0.61,-24.09284061,11898.84298,22620,50.95,2657.85124,49.75,51.39166667,9734.239804
5/1/2011,1.64,56.678,348.21,21020,2.57,-2093.248068,11779.83471,21020,51.5125,119.0082645,50.58333333,51.20833333,10588.09591
5/2/2011,2.84,61.412,297.79,21056,6.13,1108.730536,11656.8595,21056,52.45416667,109.0909091,50.075,50.45,12102.48221
5/3/2011,4.05,59.756,352.58,21223,5.68,-387.713615,14762.97521,21223,52.625,115.0413223,50.27916667,52.03333333,14613.61769
5/4/2011,3.25,61.718,358.27,21495,5.86,306.3161943,15193.38843,21495,52.40833333,1644.297521,50.31666667,52.09583333,13785.67846
5/5/2011,1.99,67.226,347.17,20457,7.97,-1274.587551,14977.19008,20457,53.20416667,99.17355372,50.97916667,51.56666667,13940.47928
5/6/2011,2.42,67.496,337.19,20288,8.94,768.5372489,14703.47107,20288,53.20833333,99.17355372,50.95,50.3125,14537.96842
5/7/2011,3.21,62.852,306.17,20592,9.62,370.3291007,14437.68595,20592,52,99.17355372,51.18333333,49.9,14760.71349
5/8/2011,3.44,56.786,303.93,20229,6.53,-785.2010933,14491.23967,20229,50.82083333,99.17355372,50.57916667,49.82916667,14018.22992
5/9/2011,5.1,52.808,343.9,21068,2.89,1212.836196,14378.18182,21068,50.57916667,109.0909091,50.50416667,50.34583333,15215.30956
5/10/2011,2.39,57.722,363.18,20889,5.59,-1125.218651,14469.42149,20889,51.25833333,99.17355372,50.76666667,50.08333333,13861.32773
5/11/2011,3.18,60.386,170.56,21690,9.26,1309.920204,14737.19008,21690,51.5875,97.19008264,51.00416667,49.7625,15852.02425
5/12/2011,2.16,61.52,318.74,21295,9.72,-1607.02425,14905.78512,21295,51.07916667,99.17355372,50.84166667,49.59583333,14897.30245
5/13/2011,3.14,63.23,352.99,21508,8.98,122.3091202,14578.5124,21508,51.225,99.17355372,50.82083333,49.67083333,14532.36477
5/14/2011,5.42,55.724,263.06,19973,7.2,-1588.025927,14780.82645,19973,51.05416667,99.17355372,50.62083333,49.225,13176.28157
5/15/2011,6.19,47.246,216.87,19316,4.64,848.3713226,14751.07438,19316,50.4625,126.9421488,48.7625,49.20416667,13593.05301
5/16/2011,4.07,48.11,268.91,20276,5.08,1991.079221,14907.7686,20276,49.87916667,99.17355372,49.0125,49.9125,14373.36121
5/17/2011,3.54,45.716,81.16,22928,5.72,3087.233831,14895.86777,22928,50.16666667,99.17355372,49.975,50.63333333,16328.33447
5/18/2011,2.14,54.158,318.86,22316,6.99,-2143.640255,16801.98347,22316,51.27083333,1791.07438,50.2,50.9375,13789.8812
5/19/2011,2.98,60.35,373.94,21860,7.02,765.0278909,16867.43802,21860,52.1375,1267.438017,50.5625,52.2875,13678.50866
5/20/2011,1.17,64.778,283.64,21629,7.91,1690.49134,18753.71901,21629,53.1875,99.17355372,51.14166667,51.925,17853.22761
5/21/2011,2.1,66.92,366.17,21927,9.73,1099.317845,18840.99174,21927,53.09583333,99.17355372,51.025,50.56666667,18089.28135
5/22/2011,3.13,63.302,349.52,22137,7.78,862.5368318,18870.7438,22137,51.92916667,99.17355372,50.87083333,50.3625,18182.44202
5/23/2011,3.64,58.316,362.68,22846,5.58,1298.128228,19449.91736,22846,51.67916667,99.17355372,50.72083333,50.35,19244.33362
5/24/2011,3.01,58.082,334.82,22846,6.65,106.4101817,18829.09091,22846,51.8,99.17355372,50.7875,50.475,17715.9382
5/25/2011,5.79,51.494,176.08,22044,7.96,211.9791554,18844.95868,22044,51.76666667,99.17355372,50.75,49.92083333,17465.87533
5/26/2011,3.04,51.134,174.35,21878,7.17,1113.909794,18666.44628,21878,50.67916667,277.6859504,50.77916667,50.06666667,17926.77551
5/27/2011,3.38,54.086,199.08,22087,8.11,670.9848206,20729.2562,22087,50.94583333,99.17355372,51.35,50.85416667,19748.66209
5/28/2011,2.96,53.528,224.82,22013,4.24,807.4205546,22010.57851,22013,51.48333333,99.17355372,50.7125,50.67916667,21155.87859
5/29/2011,5.15,54.104,377.07,21744,4.21,486.5263687,22222.80992,21744,51.67083333,99.17355372,50.60416667,51.94583333,21066.92065
5/30/2011,4.4,53.564,175.41,21259,5.84,571.7157136,22226.77686,21259,52.59166667,2538.842975,50.7875,51.075,18565.59157
5/31/2011,5.44,51.944,211.96,22445,6.95,2308.342314,22034.38017,22445,51.47083333,926.2809917,51.31666667,50.41666667,21578.95414
6/1/2011,3.88,51.08,248.81,21958,6.23,-957.8549664,22770.24793,21958,51.24583333,2975.206612,51.25,50.95416667,18462.6245
6/2/2011,3.16,51.71,266.07,21447,6.67,821.4168223,25297.19008,21447,51.86666667,3114.049587,50.8125,51.17916667,21041.00377
6/3/2011,2.89,56.246,294.55,21641,8.34,1336.136726,26630.08264,21641,51.775,1287.272727,52.12916667,51.8,24542.58432
6/4/2011,3.05,55.238,195.34,22279,10.91,1438.225597,37463.80165,22279,51.79583333,2261.157025,52.55416667,51.22083333,36395.00367
6/5/2011,2.23,59.918,282.72,22582,11.32,-889.3590419,38050.90909,22582,51.9,1689.917355,52.62916667,51.45416667,37363.73459
6/6/2011,3.99,59.018,225.55,18432,11.36,-5152.742854,36781.4876,18432,51.75,126.9421488,54.32916667,51.43333333,33614.19255
6/7/2011,1.83,64.274,374.02,20522,11.03,5130.352905,33962.97521,20522,52.15416667,2261.157025,52.1,52.07916667,34372.08616
6/8/2011,2.35,67.01,391.65,22840,8.53,-352.2679782,28066.1157,22840,52.69166667,1894.214876,52.6,50.85833333,28589.82024
6/9/2011,2.46,68.252,389.32,22865,8.97,-2392.919414,25412.2314,22865,51.48333333,2102.479339,54.02083333,48.725,22766.22739
6/10/2011,2.6,68.99,376.59,22482,9.59,160.5246761,21649.58678,22482,50.13333333,2697.520661,53.21666667,48.4875,18212.56164
6/11/2011,2.26,66.848,258.18,22242,9.82,499.5044757,18831.07438,22242,49.875,2578.512397,53.78333333,48.28333333,15173.28219
6/12/2011,1.64,71.06,371.24,22081,12.51,918.2797935,18464.13223,22081,49.9,2935.53719,54.0125,48.725,14919.01659
6/13/2011,2.03,73.292,349.7,22242,14.08,770.5784513,19699.83471,22242,50.17916667,2995.041322,53.25416667,48.35416667,15979.50728
6/14/2011,3.98,73.454,383.22,22815,12.81,1298.286108,23000.33058,22815,50.18333333,2935.53719,53.87083333,47.85833333,20298.5202
6/15/2011,4.89,70.358,393.22,23035,8.03,-13.72681157,21685.28926,23035,49.45416667,2935.53719,53.50416667,47.725,17920.47141
6/16/2011,5.05,65.66,384.92,22390,6.13,184.2806561,21685.28926,22390,49.2375,2598.347107,53.44166667,47.725,17968.10243
6/17/2011,2.52,68.648,389.4,22639,7.11,1367.839719,21832.06612,22639,49.225,2935.53719,53.5,47.67083333,19006.17852
6/18/2011,3.13,73.634,364.94,22708,11.25,-40.64959438,21719.00826,22708,49.2,2935.53719,53.12916667,47.75416667,18714.78874
6/19/2011,4.67,69.53,388.78,22802,9.85,162.6823344,21871.73554,22802,49.39583333,3133.884298,52.29166667,47.96666667,18238.47852
6/20/2011,3.5,74.282,386.78,22721,11.82,418.3727197,21949.09091,22721,49.45,3153.719008,52.38333333,47.8875,18520.06191
6/21/2011,2.38,79.232,388.43,20481,11.67,-1964.690009,22177.19008,20481,49.5,3054.545455,54.275,47.77083333,16735.29952
6/22/2011,2.23,81.068,385.49,22909,11.77,4815.345108,22179.17355,22909,49.25,3213.22314,54.1375,47.76666667,20786.73817
6/23/2011,3.34,74.57,391,22815,8.93,-1914.787757,22123.63636,22815,49.3875,3014.876033,53.275,47.87083333,18740.00516
6/24/2011,2.8,70.07,393.78,22520,7.07,73.75517058,20731.23967,22520,49.48333333,3014.876033,53.05416667,47.68333333,17023.18701
6/25/2011,1.96,72.374,386.19,22433,7.24,606.1766264,22331.90083,22433,49.42916667,3133.884298,53.5375,47.67083333,18508.15416
6/26/2011,1.85,74.714,381.47,22513,9.18,769.8623689,22325.95041,22513,49.39166667,3728.92562,53.07916667,47.85833333,18456.3204
6/27/2011,2.79,76.91,375.05,22689,12.6,316.7043934,22321.98347,22689,49.4375,3649.586777,53.3,47.8125,18202.75525
6/28/2011,4.76,62.492,181.5,22708,14.44,488.6414442,22306.1157,22708,49.6875,3748.760331,53.5125,47.725,17642.3903
6/29/2011,1.9,59.738,159.28,22595,13.12,801.9650719,22264.46281,22595,49.1125,3709.090909,53.49583333,47.89166667,17865.13537
6/30/2011,2.04,68.018,382.39,23358,12.8,1453.236531,23631.07438,23358,49.50833333,3867.768595,53.6125,47.78333333,19732.55159
7/1/2011,3.33,73.562,380.44,22396,12.06,-931.2458049,24850.90909,22396,49.62916667,3867.768595,53.85,47.725,19635.88864
7/2/2011,2.16,79.034,382.05,23282,13.39,2233.251856,24569.2562,23282,49.55833333,3907.438017,54.3625,47.79583333,21227.32512
7/3/2011,3.23,79.322,384.54,22909,12.86,-938.5069382,24825.12397,22909,49.62083333,3927.272727,53.9,47.8625,20187.14767
7/4/2011,1.85,80.168,384.7,23173,12.74,974.7035697,24967.93388,23173,49.7875,3887.603306,54.24583333,47.90416667,21293.16801
7/5/2011,2.15,81.572,382.17,22451,13.37,-934.8374315,25543.1405,22451,49.75833333,3907.438017,54.175,47.87916667,20131.81163
7/6/2011,1.96,84.182,378.25,21946,14.92,998.8908493,25785.12397,21946,49.75416667,3887.603306,54.09166667,47.99583333,20498.85068
7/7/2011,2.2,82.292,374.27,23091,15.79,2543.669981,25795.04132,23091,49.79583333,3927.272727,54.39583333,48.00416667,21824.81426
7/8/2011,1.68,80.672,379.79,23148,13.93,99.95433504,25775.20661,23148,49.93333333,3966.942149,54.24583333,48.025,21356.90952
7/9/2011,1.7,80.798,380.17,22928,10.82,231.3549428,24852.89256,22928,49.95833333,3947.107438,54.50416667,48,20334.24347
7/10/2011,1.89,78.44,379.21,22852,10.67,495.541654,24817.19008,22852,49.93333333,3966.942149,54.53333333,48.07083333,20221.47002
7/11/2011,3.16,75.938,373.76,22303,14.04,79.77791388,24801.32231,22303,49.85416667,3927.272727,54.52083333,48.1375,20141.61801
7/12/2011,3.68,72.95,371.96,21380,14.62,-190.5684232,24468.09917,21380,49.82916667,3927.272727,55.26666667,48.15,19206.50899
7/13/2011,2.78,71.15,259.13,21775,14.76,1729.317456,24236.03306,21775,49.59583333,3907.438017,55.05416667,48.14583333,19790.68946
7/14/2011,2.26,70.736,341.03,21253,13.28,15.90558132,24412.56198,21253,49.7625,3907.438017,55.925,48.11666667,19172.88709
7/15/2011,2.65,71.384,372.48,21983,12.63,2062.236877,24245.95041,21983,49.4875,2499.173554,55.7,48.14583333,22140.72001
7/16/2011,4.38,69.296,370.45,22106,12.88,-270.9431505,24172.56198,22106,49.55833333,2221.487603,56.475,48.34166667,21757.57047
7/17/2011,4.12,69.242,291.8,22476,13.24,563.5039102,24805.28926,22476,49.60833333,2558.677686,56.62916667,48.4875,21957.90094
7/18/2011,3.24,70.808,292.01,22915,13.51,727.7106302,24819.17355,22915,49.46666667,2519.008264,55.99166667,48.775,22074.87713
7/19/2011,1.58,74.282,369.62,22783,13.44,93.28815926,24817.19008,22783,49.59166667,2538.842975,56.04166667,48.97916667,21295.26938
7/20/2011,1.93,75.992,371.05,22664,11.48,864.0777274,23736.19835,22664,50.03333333,2558.677686,55.96666667,48.97083333,20592.01135
7/21/2011,2.12,76.262,371,22402,9.7,323.5093112,23644.95868,22402,50.2625,2419.834711,55.97083333,48.9875,20641.74374
7/22/2011,2.11,77.18,369.25,22458,11.13,639.3802269,23359.33884,22458,50.26666667,2459.504132,56.2625,49.0125,20500.95205
7/23/2011,2.21,78.458,367.12,22458,11.97,398.8826607,23361.32231,22458,50.29583333,2519.008264,56.00416667,49.04583333,20531.07166
7/24/2011,2.54,79.052,364.68,22664,13.62,517.2423896,23488.26446,22664,50.30833333,2439.669421,56.1375,49.14583333,21102.64392
7/25/2011,1.66,78.116,367.65,22903,9.8,184.9511213,23875.04132,22903,50.34583333,2538.842975,56.3125,49.13333333,20886.20295
7/26/2011,2.59,75.92,367.14,22928,8.57,474.9953971,23972.2314,22928,50.34166667,2419.834711,56.1375,49.15416667,20491.14566
7/27/2011,1.91,77.414,366.31,22934,8.76,1067.251034,23720.33058,22934,50.40833333,2459.504132,56.54166667,49.19166667,20318.13298
7/28/2011,1.8,80.816,363.31,22959,10.84,967.6934663,23730.24793,22959,50.5,2519.008264,56.33333333,49.2875,20167.53489
7/29/2011,2.05,82.418,358.18,22972,13.03,1056.704779,23702.47934,22972,50.5625,2538.842975,56.28333333,49.375,20731.40213
7/30/2011,2.05,82.832,355.24,22852,14.52,312.2342336,23801.65289,22852,50.64166667,2479.338843,56.62916667,49.4375,19794.19174
7/31/2011,2.94,81.482,355.21,23066,13.62,1742.12231,23720.33058,23066,50.59166667,2102.479339,57.03333333,49.45833333,21179.6941
8/1/2011,3.22,77.576,354.75,22972,12.92,344.1571397,23771.90083,22972,50.69166667,2499.173554,56.79166667,49.47083333,20519.16391
8/2/2011,2.33,78.134,357.4,22482,10.47,263.5633627,23777.85124,22482,50.76666667,2499.173554,56.7375,49.69166667,19000.57487
8/3/2011,1.7,79.232,357.66,22607,8.63,2403.102816,24097.19008,22607,50.8,2439.669421,56.37083333,49.775,30448.13053
8/4/2011,2.5,78.116,351.25,22915,10.4,-8482.609869,23831.40496,22915,50.79166667,2380.165289,56.425,50.30416667,30389.99267
8/5/2011,1.78,77.882,349.09,22266,12.59,-9587.753001,24033.71901,22266,50.82916667,2538.842975,56.90416667,50.06666667,29510.92014
8/6/2011,2.47,77.558,349.07,22390,12.39,-7892.044107,23688.59504,22390,50.9875,2380.165289,57.24583333,49.90833333,30060.77825
8/7/2011,2.8,77.198,346.17,22607,12.67,-8535.348498,23242.31405,22607,51.05,2538.842975,57.02083333,49.9875,29467.49185
8/8/2011,2.3,78.476,345.81,22582,11.01,-8789.020776,23303.80165,22582,51.04166667,2538.842975,58.325,50.14166667,20367.86537
8/9/2011,1.69,79.34,348.23,22796,7.87,611.0933077,23204.6281,22796,51.37083333,2499.173554,58.7,50.17083333,20626.3337
8/10/2011,2.05,79.07,350.17,22965,5.92,248.1208455,23204.6281,22965,51.39583333,2519.008264,58.7,50.18333333,20824.56281
8/11/2011,1.87,79.682,346.41,22940,6.83,-163.9429753,23220.49587,22940,51.39166667,2657.85124,58.7,50.09583333,20044.2546
8/12/2011,1.81,81.446,341.76,23250,8.53,828.3900281,23222.47934,23250,51.075,2757.024793,58.7,49.6125,20804.95004
8/13/2011,1.9,81.32,334.79,23141,9.09,-448.4954945,22774.21488,23141,51.06666667,2657.85124,58.7,49.80416667,19786.48672
8/14/2011,2.13,79.196,334.83,22953,7.21,141.8769164,22526.28099,22953,51.02916667,2657.85124,58.7,49.75416667,19365.51255
8/15/2011,2.01,77.162,336.98,23237,6.48,786.9172021,22474.71074,23237,50.98333333,2677.68595,58.7,49.7375,19984.71583
8/16/2011,1.92,77.432,336.93,23003,6.48,-421.6910366,22792.06612,23003,51.0125,2519.008264,57.71666667,49.84166667,19693.32605
8/17/2011,1.14,79.484,334.51,22273,7.77,-150.2681988,22772.2314,22273,50.95833333,2241.322314,57.55416667,49.99583333,19413.14357
8/18/2011,1.73,79.988,334.99,22865,6.69,1709.765521,21806.28099,22865,51.07083333,1981.487603,57.3625,49.85416667,20419.69913
8/19/2011,2.25,77.954,331.24,22205,7.67,-1254.905742,22397.35537,22205,51.19166667,2459.504132,57.475,49.69583333,18934.73198
8/20/2011,2.86,75.812,325.12,22273,11.1,1071.11926,22169.2562,22273,51.125,2003.305785,58.28333333,49.79583333,19834.11774
8/21/2011,3.29,75.668,322.94,22670,11.9,728.8326732,22040.33058,22670,51.12083333,1832.727273,57.4875,49.89166667,20209.56227
8/22/2011,2.13,77.864,322.45,22192,10.8,-479.9589642,22320,22192,51.225,2320.661157,57.64166667,49.89166667,19179.1912
8/23/2011,2.03,81.482,322.39,22112,9.58,740.147643,22135.53719,22112,51.325,2578.512397,57.45,50.17916667,19512.60835
8/24/2011,2.72,80.924,314.58,21989,8.99,-78.58355661,22058.18182,21989,51.45833333,2499.173554,58.05,50.28333333,19353.60479
8/25/2011,2,79.988,318.79,21605,8.25,-178.5965255,21897.52066,21605,51.45416667,2122.31405,58.1875,50.1,19603.66765
8/26/2011,2.5,80.708,314.62,22260,8.65,826.5389616,21564.29752,22260,51.4125,2419.834711,57.34583333,50.2125,19877.54603
8/27/2011,2.27,79.988,315.04,22353,8.78,-640.0832201,21715.04132,22353,51.675,2360.330579,56.8,50.20416667,19612.07313
8/28/2011,1.39,81.608,316.67,22620,5.87,9.637613802,21528.59504,22620,51.61666667,2439.669421,56.8,50.38333333,19369.71528
8/29/2011,1.59,81.392,308.5,22050,5.89,-850.7896602,21814.21488,22050,51.5625,1705.785124,56.8,50.3875,19528.71884
8/30/2011,1.29,79.916,309.56,22865,6.71,1394.710912,21816.19835,22865,51.64583333,2419.834711,56.80416667,50.79583333,19994.52221
8/31/2011,3.59,74.228,308.86,22758,4.17,-705.1585736,21812.2314,22758,51.90833333,2419.834711,57.02916667,50.9875,18924.9256
9/1/2011,4.18,70.916,315.48,22890,0.75,599.4710942,21155.70248,22890,52.025,2459.504132,57.14166667,50.25416667,18379.27022
9/2/2011,3.27,74.678,311.67,22997,1.07,423.9281271,21302.47934,22997,51.73333333,2300.826446,57.15833333,50.225,18305.72232
9/3/2011,2.19,78.206,308.75,22645,2.24,343.9305726,21175.53719,22645,51.45416667,2479.338843,57.04166667,50.48333333,16205.75463
9/4/2011,2.27,79.106,302.1,22796,4.85,2641.443717,21332.2314,22796,51.6375,2459.504132,57.025,50.47916667,18736.50288
9/5/2011,1.78,79.538,297.93,22607,5.65,-52.77560727,21338.18182,22607,51.6625,2459.504132,56.93333333,50.24166667,18728.0974
9/6/2011,1.8,79.718,291.91,22526,5.98,69.58028595,20679.66942,22526,51.70416667,2439.669421,56.88333333,50.375,18536.17241
9/7/2011,1.47,81.626,276.04,22702,7.06,-120.17241,21296.52893,22702,51.63333333,2261.157025,56.9,50.34583333,19272.35187
9/8/2011,1.3,83.858,288.68,23009,7.56,70.02003083,20764.95868,23009,51.76666667,2300.826446,56.82083333,51.00833333,19062.21501
9/9/2011,3.58,82.058,288.12,22865,6.36,-742.0827786,20883.96694,22865,52.0375,2657.85124,57.4125,50.925,17968.10243
9/10/2011,2.72,81.986,287.6,22702,6.16,95.01327248,20342.47934,22702,52.04166667,2519.008264,57.25833333,50.8875,17809.09887
9/11/2011,2.36,80.726,281.06,22953,10.13,265.3722044,19842.64463,22953,51.95416667,2895.867769,56.90833333,50.3375,17160.47643
9/12/2011,1.76,77.468,267.72,22513,12.55,-653.6995705,19866.44628,22513,51.76666667,2915.702479,56.80416667,49.46666667,16818.6538
9/13/2011,1.41,80.438,251.13,22433,10.7,52.09000165,19866.44628,22433,51.84583333,3768.595041,56.47916667,49.55416667,16387.87324
9/14/2011,1.93,80.024,272.38,21915,10.71,-808.0220003,19457.85124,21915,51.95833333,3966.942149,56.69166667,49.51666667,14282.30191
9/15/2011,3.48,76.352,264.64,21199,9.92,492.6071809,19055.20661,21199,51.98333333,3788.429752,56.84583333,49.80416667,14192.64351
9/16/2011,2.07,73.058,261.17,22118,6.01,1993.13335,18642.64463,22118,51.8875,3947.107438,56.9,49.84166667,15332.28575
9/17/2011,1.64,72.14,272.07,22476,3.26,-278.7485599,18650.57851,22476,52.025,3966.942149,56.9125,48.93333333,14591.90355
9/18/2011,1.94,77.126,268.3,22532,2.51,147.7328136,18654.54545,22532,51.52083333,3153.719008,56.725,48.50416667,13777.97344
9/19/2011,1.32,79.358,255.35,22934,2.42,2124.853006,18682.31405,22934,50.85416667,3649.586777,56.69583333,48.55416667,15072.4165
9/20/2011,1.61,79.736,264.49,22689,5.23,-284.6892273,18370.90909,22689,50.93333333,3173.553719,56.58333333,48.54166667,14927.42207
9/21/2011,1.64,80.78,264.32,22445,5.03,25.9333019,18483.96694,22445,50.9875,3887.603306,56.59166667,48.52916667,13916.66377
9/22/2011,1.81,81.536,261.92,22155,5.13,389.6998664,18640.66116,22155,51.05416667,3867.768595,56.5375,48.49583333,14629.72818
9/23/2011,2.01,82.364,258.5,22384,4.82,372.164382,18259.83471,22384,51.09166667,3709.090909,56.45416667,48.67916667,13547.52335
9/24/2011,3.57,78.548,244.44,22316,5.39,935.2204517,17880.99174,22316,50.62916667,2340.495868,56.975,48.60833333,14292.10829
9/25/2011,4.01,68.45,187.38,22538,7.68,1470.387578,17480.33058,22538,50.85833333,3550.413223,56.35,48.53333333,13106.9364
9/26/2011,1.78,69.404,246.15,22607,6.89,891.9809554,17506.1157,22607,50.80416667,3649.586777,56.3125,48.54166667,13164.37381
9/27/2011,1.67,74.93,243.36,22291,7.05,376.1551156,17468.42975,22291,50.63333333,2003.305785,57.2125,48.64166667,14760.71349
9/28/2011,2.46,77.45,239.44,21665,7.76,78.41047694,17458.5124,21665,50.64583333,2519.008264,56.55833333,49.08333333,13658.89589
9/29/2011,2.4,79.376,232.47,22520,8,2135.608242,17456.52893,22520,50.925,2895.867769,56.90833333,49.22083333,14825.85592
9/30/2011,4.59,76.064,231.57,22570,8.41,-215.194763,17466.44628,22570,51.02083333,2915.702479,56.6125,49.25416667,13821.40173
10/1/2011,4.75,65.804,166.39,22476,9.23,635.3420717,17383.1405,22476,51.00416667,2836.363636,56.68333333,48.88333333,13563.63385
10/2/2011,4.04,64.184,216.05,22248,6.97,755.1430095,17053.8843,22248,50.67916667,2915.702479,56.65833333,49.04583333,12918.51369
10/3/2011,2.58,54.77,75.41,22451,8.71,1422.668128,16310.08264,22451,50.76666667,2995.041322,56.7375,49.19583333,12814.84617
10/4/2011,5.5,55.184,133.73,22451,9.8,500.1951523,16290.24793,22451,50.61666667,2776.859504,56.60833333,49.04583333,13138.45693
10/5/2011,4.52,52.304,164.89,22050,6.59,-26.06850025,16266.44628,22050,50.5,2895.867769,56.73333333,49.45,12612.41433
