DateTime,Elev_ft,Temp_degF
3/13/2000,986.1459616,49.19
3/13/2000,986.615116,49.172
3/13/2000,984.7319368,49.172
3/13/2000,981.7989016,49.154
3/13/2000,978.7280728,49.136
3/13/2000,976.8481744,49.118
3/13/2000,975.296356,49.1
3/13/2000,973.9052968,49.1
3/13/2000,973.2491368,49.1
3/13/2000,973.0719736,49.082
3/13/2000,973.0129192,49.082
3/13/2000,972.5339224,49.082
3/13/2000,971.4282928,49.082
3/13/2000,970.424368,49.064
3/13/2000,969.620572,49.046
3/13/2000,968.9545696,49.028
3/13/2000,967.553668,49.028
3/13/2000,966.1363624,49.01
3/13/2000,965.093068,49.01
3/13/2000,964.125232,49.01
3/13/2000,963.5806192,49.01
3/13/2000,963.370648,49.01
3/13/2000,963.2853472,49.01
3/13/2000,963.2591008,48.992
3/13/2000,963.2295736,49.01
3/13/2000,962.0222392,48.992
3/13/2000,960.6705496,48.992
3/13/2000,959.7519256,48.992
3/13/2000,958.4461672,48.974
3/13/2000,957.3372568,48.974
3/13/2000,956.4186328,48.974
3/13/2000,955.6082752,48.974
3/13/2000,954.5682616,48.974
3/13/2000,953.462632,48.974
3/13/2000,952.67524,48.974
3/13/2000,952.3668448,48.974
3/13/2000,952.2421744,48.974
3/13/2000,951.9501832,48.974
3/13/2000,950.4410152,48.974
3/13/2000,948.2986528,48.974
3/13/2000,946.4778088,48.974
3/13/2000,944.7488272,48.974
3/13/2000,943.2691864,48.974
3/13/2000,942.0323248,48.974
3/13/2000,940.7692168,48.974
3/13/2000,938.912284,48.956
3/13/2000,937.2784456,48.956
3/13/2000,935.5396216,48.938
3/13/2000,933.9353104,48.92
3/13/2000,932.2817872,48.902
3/13/2000,930.4609432,48.866
3/13/2000,928.80742,48.83
3/13/2000,926.4846136,48.758
3/13/2000,923.9321512,48.686
3/13/2000,921.8750896,48.578
3/13/2000,919.5096328,48.47
3/13/2000,917.3377432,48.38
3/13/2000,915.2380312,48.29
3/13/2000,913.2137776,48.182
3/13/2000,911.1501544,48.128
3/13/2000,909.1816744,48.092
3/13/2000,907.2066328,48.074
3/13/2000,905.087236,48.074
3/13/2000,902.8989424,48.038
3/13/2000,900.8189152,48.002
3/13/2000,898.6699912,47.966
3/13/2000,896.8753936,47.948
3/13/2000,895.1890624,47.93
3/13/2000,893.2205824,47.894
3/13/2000,891.4161424,47.858
3/13/2000,889.5001552,47.822
3/13/2000,887.8269472,47.804
3/13/2000,885.9208024,47.786
3/13/2000,884.1294856,47.786
3/13/2000,882.63016,47.768
3/13/2000,880.4779552,47.75
3/13/2000,878.5882144,47.714
3/13/2000,876.8821984,47.678
3/13/2000,875.1400936,47.66
3/13/2000,873.2044216,47.66
3/13/2000,871.344208,47.66
3/13/2000,869.5496104,47.642
3/13/2000,867.7123624,47.624
3/13/2000,865.6159312,47.588
3/13/2000,863.453884,47.534
3/13/2000,861.0064072,47.498
3/13/2000,858.2341312,47.462
3/13/2000,855.530752,47.444
3/13/2000,853.4835328,47.408
3/13/2000,851.5905112,47.39
3/13/2000,849.5301688,47.372
3/13/2000,847.7126056,47.372
3/13/2000,845.8786384,47.372
3/13/2000,843.8281384,47.354
3/13/2000,841.8859048,47.318
3/13/2000,839.8025968,47.3
3/13/2000,837.568372,47.264
3/13/2000,836.0952928,47.246
3/13/2000,835.353832,47.228
3/13/2000,834.632056,47.228
3/13/2000,834.2022712,47.21
3/13/2000,833.8315408,47.21
3/13/2000,833.565796,47.21
3/13/2000,833.3951944,47.21
3/13/2000,832.893232,47.21
3/13/2000,832.2731608,47.192
3/13/2000,830.7836776,47.192
3/13/2000,829.7206984,47.192
3/13/2000,828.431344,47.192
3/13/2000,826.36444,47.192
3/13/2000,824.0153872,47.174
3/13/2000,821.4465208,47.174
3/13/2000,818.7464224,47.156
3/13/2000,815.7248056,47.156
3/13/2000,812.4669712,47.138
3/13/2000,809.6454832,47.138
3/13/2000,808.0871032,47.138
3/13/2000,806.827276,47.138
3/13/2000,805.3476352,47.12
3/13/2000,804.0418768,47.12
3/13/2000,803.0084248,47.12
3/13/2000,801.7289128,47.12
3/13/2000,800.3673808,47.12
3/13/2000,797.7525832,47.102
3/13/2000,795.1377856,47.102
3/13/2000,793.293976,47.102
3/13/2000,791.899636,47.102
3/13/2000,790.3182904,47.102
3/13/2000,788.405584,47.102
3/13/2000,786.8045536,47.102
3/13/2000,784.911532,47.084
3/13/2000,782.9069632,47.084
3/13/2000,781.105804,47.084
3/13/2000,779.3046448,47.084
3/13/2000,777.64456,47.066
3/13/2000,775.5907792,47.066
3/13/2000,769.6689352,47.066
3/13/2000,768.3861424,47.048
3/13/2000,766.3225192,47.03
3/13/2000,764.1309448,47.012
3/13/2000,761.9426512,46.994
3/13/2000,759.1375672,46.976
3/13/2000,756.384976,46.94
3/13/2000,753.8029864,46.922
3/13/2000,751.4900224,46.922
3/13/2000,749.1737776,46.904
3/13/2000,747.0511,46.886
3/13/2000,745.2335368,46.886
3/13/2000,743.1666328,46.868
3/13/2000,740.7388408,46.832
3/13/2000,738.2946448,46.814
3/13/2000,736.2047752,46.796
